,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
3141,1903142,CID 1903142,CC1=CC=C(C=C1)C=NNC2=NC(=O)/C(=C/C(=O)OC)/S2,,,,,,
3142,1903143,CID 1903143,CC1=CC=C(C=C1)C=NNC2=NC(=O)/C(=C\C(=O)OC)/S2,,,,,,
3143,1903144,"2-[benzyl(methyl)amino]-3-{(Z)-[4-oxo-3-(propan-2-yl)-2-thioxo-1,3-thiazolidin-5-ylidene]methyl}-4H-pyrido[1,2-a]pyrimidin-4-one",CC(C)N1C(=O)/C(=C/C2=C(N=C3C=CC=CN3C2=O)N(C)CC4=CC=CC=C4)/SC1=S,,,,,,
3144,1903145,"3-(Methylethyl)-5-({2-[methylbenzylamino]-4-oxo(5-hydropyridino[1,2-a]pyrimidi n-3-yl)}methylene)-2-thioxo-1,3-thiazolidin-4-one",CC(C)N1C(=O)/C(=C\C2=C(N=C3C=CC=CN3C2=O)N(C)CC4=CC=CC=C4)/SC1=S,,,,,,
3145,1903146,(S)-[4-(dimethylamino)phenyl]-di(propan-2-yloxy)phosphorylmethanol,CC(C)OP(=O)([C@@H](C1=CC=C(C=C1)N(C)C)O)OC(C)C,,,,,,
3146,1903147,(R)-[4-(dimethylamino)phenyl]-di(propan-2-yloxy)phosphorylmethanol,CC(C)OP(=O)([C@H](C1=CC=C(C=C1)N(C)C)O)OC(C)C,,,,,,
3147,1903148,3-(3-Methoxyanilino)-2-(4-nitrophenyl)inden-1-one,COC1=CC=CC(=C1)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)[N+](=O)[O-],,,,,,
3148,1903149,"propyl N-[(4S,5S)-1,3-dimethyl-2-oxo-5-(propoxycarbonylamino)imidazolidin-4-yl]carbamate",CCCOC(=O)N[C@@H]1[C@H](N(C(=O)N1C)C)NC(=O)OCCC,,,,,,
3149,1903150,"propyl N-[(4R,5R)-1,3-dimethyl-2-oxo-5-(propoxycarbonylamino)imidazolidin-4-yl]carbamate",CCCOC(=O)N[C@H]1[C@@H](N(C(=O)N1C)C)NC(=O)OCCC,,,,,,
3150,1903151,ethyl (2Z)-2-cyano-3-[5-(2-nitrophenyl)furan-2-yl]prop-2-enoate,CCOC(=O)/C(=C\C1=CC=C(O1)C2=CC=CC=C2[N+](=O)[O-])/C#N,,,,,,
3151,1903152,CID 1903152,CCCOC(=O)C1=CC=CC=C1NC(=O)C2=C(N(C3=CC=CC=C3C2=O)CC=C)O,,,,,,
3152,1903153,3-(N-ethylanilino)propanoate,CCN(CCC(=O)[O-])C1=CC=CC=C1,,,,,,
3153,1903154,Diethyl-[2-[[2-(4-methoxycarbonylanilino)-2-oxoacetyl]amino]ethyl]azanium,CC[NH+](CC)CCNC(=O)C(=O)NC1=CC=C(C=C1)C(=O)OC,,,,,,
3154,1903155,Methyl 4-{[{[2-(diethylamino)ethyl]amino}(oxo)acetyl]amino}benzoate,CCN(CC)CCNC(=O)C(=O)NC1=CC=C(C=C1)C(=O)OC,,,,,,
3155,1903156,CID 1903156,C1C[NH+](CC[NH+]1C/C=C\C2=CC=CC=C2)CC#CC3=CC=CC=C3,,,,,,
3156,1903157,CID 1903157,C1CN(CCN1C/C=C\C2=CC=CC=C2)CC#CC3=CC=CC=C3,,,,,,
3157,1903158,"1-(Butylamino)-7-methyl-3-morpholin-4-yl-5,6,7,8-tetrahydro-2,7-naphthyridine-2,7-diium-4-carbonitrile",CCCCNC1=[NH+]C(=C(C2=C1C[NH+](CC2)C)C#N)N3CCOCC3,,,,,,
3158,1903159,CID 1903159,CCCCNC1=C2CN(CCC2=C(C(=[N+]3CCOCC3)N1)C#N)C,,,,,,
3159,1903160,"1-(4-ethoxyphenyl)-2-(4-methylphenyl)-3-phenyl-2H-benzo[f]isoindole-4,9-dione",CCOC1=CC=C(C=C1)C2=C3C(=C(N2C4=CC=C(C=C4)C)C5=CC=CC=C5)C(=O)C6=CC=CC=C6C3=O,,,,,,
3160,1903161,"(4,5-dimethyl-2-phenylmethoxyphenyl)-[(2R,3R)-3-(2-phenyltriazol-4-yl)oxiran-2-yl]methanone",CC1=CC(=C(C=C1C)OCC2=CC=CC=C2)C(=O)[C@H]3[C@H](O3)C4=NN(N=C4)C5=CC=CC=C5,,,,,,
3161,1903162,"(4,5-dimethyl-2-phenylmethoxyphenyl)-[(2S,3R)-3-(2-phenyltriazol-4-yl)oxiran-2-yl]methanone",CC1=CC(=C(C=C1C)OCC2=CC=CC=C2)C(=O)[C@@H]3[C@H](O3)C4=NN(N=C4)C5=CC=CC=C5,,,,,,
3162,1903163,"(4,5-dimethyl-2-phenylmethoxyphenyl)-[(2R,3S)-3-(2-phenyltriazol-4-yl)oxiran-2-yl]methanone",CC1=CC(=C(C=C1C)OCC2=CC=CC=C2)C(=O)[C@H]3[C@@H](O3)C4=NN(N=C4)C5=CC=CC=C5,,,,,,
3163,1903164,"(4,5-dimethyl-2-phenylmethoxyphenyl)-[(2S,3S)-3-(2-phenyltriazol-4-yl)oxiran-2-yl]methanone",CC1=CC(=C(C=C1C)OCC2=CC=CC=C2)C(=O)[C@@H]3[C@@H](O3)C4=NN(N=C4)C5=CC=CC=C5,,,,,,
3164,1903165,2-Methoxyethyl 2-methyl-5-(propanoyloxy)-1-benzofuran-3-carboxylate,CCC(=O)OC1=CC2=C(C=C1)OC(=C2C(=O)OCCOC)C,,,,,,
3165,1903166,[(1R)-2-ethoxy-2-oxo-1-phenylethyl]-(3-hydroxypropyl)azanium,CCOC(=O)[C@@H](C1=CC=CC=C1)[NH2+]CCCO,,,,,,
3166,1903167,ethyl (2R)-2-(3-hydroxypropylamino)-2-phenylacetate,CCOC(=O)[C@@H](C1=CC=CC=C1)NCCCO,,,,,,
3167,1903168,[(1S)-2-ethoxy-2-oxo-1-phenylethyl]-(3-hydroxypropyl)azanium,CCOC(=O)[C@H](C1=CC=CC=C1)[NH2+]CCCO,,,,,,
3168,1903169,ethyl (2S)-2-(3-hydroxypropylamino)-2-phenylacetate,CCOC(=O)[C@H](C1=CC=CC=C1)NCCCO,,,,,,
3169,1903170,"1,4-Dimethoxy-5,5,6,6-tetramethylpiperazine-2,3-dione",CC1(C(N(C(=O)C(=O)N1OC)OC)(C)C)C,,,,,,
3170,1903171,[(Z)-but-2-enyl]-(3-naphthalen-1-ylprop-2-ynyl)-dipropylazanium,CCC[N+](CCC)(C/C=C\C)CC#CC1=CC=CC2=CC=CC=C21,,,,,,
3171,1903172,[(E)-but-2-enyl]-(3-naphthalen-1-ylprop-2-ynyl)-dipropylazanium,CCC[N+](CCC)(C/C=C/C)CC#CC1=CC=CC2=CC=CC=C21,,,,,,
3172,1903173,CID 1903173,CCCCCCNC1=[N+](C2=C(N1)N(C(=O)NC2=O)C)CCC#N,,,,,,
3173,1903174,"ditert-butyl (8aS)-6-amino-5,7,7-tricyanospiro[3,8a-dihydro-1H-isoquinoline-8,4'-piperidine]-1',2-dicarboxylate",CC(C)(C)OC(=O)N1CCC2(CC1)[C@@H]3CN(CC=C3C(=C(C2(C#N)C#N)N)C#N)C(=O)OC(C)(C)C,,,,,,
3174,1903175,"ditert-butyl (8aR)-6-amino-5,7,7-tricyanospiro[3,8a-dihydro-1H-isoquinoline-8,4'-piperidine]-1',2-dicarboxylate",CC(C)(C)OC(=O)N1CCC2(CC1)[C@H]3CN(CC=C3C(=C(C2(C#N)C#N)N)C#N)C(=O)OC(C)(C)C,,,,,,
3175,1903176,CID 1903176,CCCCCC[N+]1=C(NC2=C1C(=O)NC(=O)N2C)NC,,,,,,
3176,1903177,"1-hydroxy-7-methyl-3-oxo-5,6,7,8-tetrahydro-2H-2,7-naphthyridin-7-ium-4-carbonitrile",C[NH+]1CCC2=C(C(=O)NC(=C2C1)O)C#N,,,,,,
3177,1903178,"1-Hydroxy-7-methyl-3-oxo-2,5,6,8-tetrahydro-2,7-naphthyridine-4-carbonitrile",CN1CCC2=C(C(=O)NC(=C2C1)O)C#N,,,,,,
3178,1903179,"2-[Cyano-(4,6-dimethyl-pyrimidin-2-yl)-amino]-N,N-diethyl-acetamide",CCN(CC)C(=O)CN(C#N)C1=NC(=CC(=N1)C)C,,,,,,
3179,1903180,1-phenyl-N-[(1-phenylethenylamino)oxymethoxy]ethenamine,C=C(C1=CC=CC=C1)NOCONC(=C)C2=CC=CC=C2,,,,,,
3180,1903181,CID 1903181,CC[NH+](CC)CCNC(=C)[C@H](C#N)C(=O)N,,,,,,
3181,1903182,CID 1903182,CCN(CC)CCNC(=C)[C@H](C#N)C(=O)N,,,,,,
3182,1903183,CID 1903183,CCN(CCO)C1=CC=C(C=C1)N2C(=O)/C(=C/C3=C(C=C(C=C3)OC)OC)/C(=O)NC2=O,,,,,,
3183,1903184,"(5Z)-5-(2,4-dimethoxybenzylidene)-3-{4-[ethyl(2-hydroxyethyl)amino]phenyl}-6-hydroxypyrimidine-2,4(3H,5H)-dione",CCN(CCO)C1=CC=C(C=C1)N2C(=O)/C(=C\C3=C(C=C(C=C3)OC)OC)/C(=O)NC2=O,,,,,,
3184,1903185,"3,3'-methanediylbis(5-methyl-1,4-diphenyl-4H-1,2,4-triazol-1-ium)",CC1=[N+](C(=NN1C2=CC=CC=C2)CC3=NN(C(=[N+]3C4=CC=CC=C4)C)C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
3185,1903186,CID 1903186,C1=CC(=CC(=C1)[N+](=O)[O-])/C(=C\C(=O)C(=O)[O-])/O,,,,,,
3186,1903187,(E)-4-hydroxy-4-(3-nitrophenyl)-2-oxobut-3-enoic acid,C1=CC(=CC(=C1)[N+](=O)[O-])/C(=C\C(=O)C(=O)O)/O,,,,,,
3187,1903188,"N,N'-(1,5-dimethyl-1H-pyrazole-3,4-diyl)bis(4-nitrobenzamide)",CC1=C(C(=NN1C)NC(=O)C2=CC=C(C=C2)[N+](=O)[O-])NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],,,,,,
3188,1903189,"(1R,6S,7R)-7-phenyl-14,21-diazapentacyclo[12.7.0.01,6.08,13.015,20]henicosa-8(13),15,17,19-tetraene",C1CC[C@]23[C@@H](C1)[C@@H](C4=C(N2C5=CC=CC=C5N3)CCCC4)C6=CC=CC=C6,,,,,,
3189,1903190,"(1R,6S,7S)-7-phenyl-14,21-diazapentacyclo[12.7.0.01,6.08,13.015,20]henicosa-8(13),15,17,19-tetraene",C1CC[C@]23[C@@H](C1)[C@H](C4=C(N2C5=CC=CC=C5N3)CCCC4)C6=CC=CC=C6,,,,,,
3190,1903191,"(1R,6R,7R)-7-phenyl-14,21-diazapentacyclo[12.7.0.01,6.08,13.015,20]henicosa-8(13),15,17,19-tetraene",C1CC[C@]23[C@H](C1)[C@@H](C4=C(N2C5=CC=CC=C5N3)CCCC4)C6=CC=CC=C6,,,,,,
3191,1903192,"(1R,6R,7S)-7-phenyl-14,21-diazapentacyclo[12.7.0.01,6.08,13.015,20]henicosa-8(13),15,17,19-tetraene",C1CC[C@]23[C@H](C1)[C@H](C4=C(N2C5=CC=CC=C5N3)CCCC4)C6=CC=CC=C6,,,,,,
3192,1903193,"methyl 4-[[(R)-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-(4-methoxyphenyl)methyl]amino]benzoate",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)[C@@H](C3=CC=C(C=C3)OC)NC4=CC=C(C=C4)C(=O)OC,,,,,,
3193,1903194,"methyl 4-[[(S)-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-(4-methoxyphenyl)methyl]amino]benzoate",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)[C@H](C3=CC=C(C=C3)OC)NC4=CC=C(C=C4)C(=O)OC,,,,,,
3194,1903195,CID 1903195,CN1C2=C(C(=O)NC1=O)N(C(=[N+](CCO)CCO)N2)C[C@@H](COC3=CC=CC=C3)O,,,,,,
3195,1903196,CID 1903196,CN1C2=C(C(=O)NC1=O)N(C(=[N+](CCO)CCO)N2)C[C@H](COC3=CC=CC=C3)O,,,,,,
3196,1903197,CID 1903197,CC(C)CC(=O)NNC(=O)C1=C(N(C2=CC=CC=C2C1=O)C)O,,,,,,
3197,1903198,"3-(benzylideneamino)spiro[6H-benzo[h]quinazoline-5,1'-cyclopentane]-4-one",C1CCC2(C1)CC3=CC=CC=C3C4=C2C(=O)N(C=N4)N=CC5=CC=CC=C5,,,,,,
3198,1903199,CID 1903199,CC1=CC=C(C=C1)NC(=O)N([C@H]2C(N(C(=O)N2C3=CC=C(C=C3)C)CCC4=CC=CC=C4)(C)C)[O-],,,,,,
3199,1903200,CID 1903200,CC1=CC=C(C=C1)NC(=O)N([C@@H]2C(N(C(=O)N2C3=CC=C(C=C3)C)CCC4=CC=CC=C4)(C)C)[O-],,,,,,
3200,1903201,"4-[6-(1,3-Dioxo-1,3-dihydro-isoindol-2-yl)-hexylamino]-2-methyl-isoindole-1,3-dione",CN1C(=O)C2=C(C1=O)C(=CC=C2)NCCCCCCN3C(=O)C4=CC=CC=C4C3=O,,,,,,
3201,1903202,"3-[(2R,5S)-2,5-diphenyl-1,3-oxazolidin-3-ium-3-yl]propyl-dimethylazanium",C[NH+](C)CCC[NH+]1C[C@@H](O[C@@H]1C2=CC=CC=C2)C3=CC=CC=C3,,,,,,
3202,1903203,"3-[(2R,5S)-2,5-diphenyl-1,3-oxazolidin-3-yl]-N,N-dimethylpropan-1-amine",CN(C)CCCN1C[C@@H](O[C@@H]1C2=CC=CC=C2)C3=CC=CC=C3,,,,,,
3203,1903204,4-hexyl-5-methoxy-2-(4-phenyl-1H-pyrazol-3-yl)phenol,CCCCCCC1=CC(=C(C=C1OC)O)C2=C(C=NN2)C3=CC=CC=C3,,,,,,
3204,1903205,"[2-[(1-Benzyl-2,3-dihydropyrrolo[2,3-b]quinolin-9-ium-4-yl)amino]-2-oxoethyl]-diethylazanium",CC[NH+](CC)CC(=O)NC1=C2CCN(C2=[NH+]C3=CC=CC=C31)CC4=CC=CC=C4,,,,,,
3205,1903206,"N-(1-benzyl-2,3-dihydro-1H-pyrrolo[2,3-b]quinolin-4-yl)-N~2~,N~2~-diethylglycinamide",CCN(CC)CC(=O)NC1=C2CCN(C2=NC3=CC=CC=C31)CC4=CC=CC=C4,,,,,,
3206,1903207,CID 1903207,CC(C)CCN(CCC(C)C)C(=O)CC1=C(NC2=CC=CC=C2C1=O)O,,,,,,
3207,1903208,CID 1903208,CC1=CC(=NC(=N1)ON/C(=C\C(C)C)/C)C,,,,,,
3208,1903209,"(5E)-5-(2,4-dimethoxybenzylidene)-1-methylpyrimidine-2,4,6(1H,3H,5H)-trione",CN1C(=O)/C(=C/C2=C(C=C(C=C2)OC)OC)/C(=O)NC1=O,,,,,,
3209,1903210,CID 1903210,CN1C(=O)/C(=C\C2=C(C=C(C=C2)OC)OC)/C(=O)NC1=O,,,,,,
3210,1903211,"(5S)-5-[4-(diethylamino)phenyl]-3,4,5,6-tetrahydro-2H-benzo[a]phenanthridin-1-one",CCN(CC)C1=CC=C(C=C1)[C@H]2C3=C(C(=O)CCC3)C4=C(N2)C=CC5=CC=CC=C54,,,,,,
3211,1903212,"(5R)-5-[4-(diethylamino)phenyl]-3,4,5,6-tetrahydro-2H-benzo[a]phenanthridin-1-one",CCN(CC)C1=CC=C(C=C1)[C@@H]2C3=C(C(=O)CCC3)C4=C(N2)C=CC5=CC=CC=C54,,,,,,
3212,1903213,"N-[(3,4-dimethoxyphenyl)methylideneamino]-4,6-diphenylpyrimidine-2-carboxamide",COC1=C(C=C(C=C1)C=NNC(=O)C2=NC(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)OC,,,,,,
3213,1903214,(5E)-5-benzylidene-2-[4-(2-methylpropoxy)phenyl]-3-phenylimidazol-4-one,CC(C)COC1=CC=C(C=C1)C2=N/C(=C/C3=CC=CC=C3)/C(=O)N2C4=CC=CC=C4,,,,,,
3214,1903215,"(5Z)-5-benzylidene-2-[4-(2-methylpropoxy)phenyl]-3-phenyl-3,5-dihydro-4H-imidazol-4-one",CC(C)COC1=CC=C(C=C1)C2=N/C(=C\C3=CC=CC=C3)/C(=O)N2C4=CC=CC=C4,,,,,,
3215,1903216,CID 1903216,CCCCCCCCCCNC(=O)C1=C(NC2=CC=CC=C2C1=O)O,,,,,,
3216,1903217,"2H-Pyran-3,3(4H)-dipropanenitrile, dihydro-6,6-dimethyl-4-oxo-",CC1(CC(=O)C(CO1)(CCC#N)CCC#N)C,,,,,,
3217,1903218,"1-(Butylamino)-7-methyl-3-piperidin-1-yl-5,6,7,8-tetrahydro-2,7-naphthyridine-2,7-diium-4-carbonitrile",CCCCNC1=[NH+]C(=C(C2=C1C[NH+](CC2)C)C#N)N3CCCCC3,,,,,,
3218,1903219,CID 1903219,CCCCNC1=C2CN(CCC2=C(C(=[N+]3CCCCC3)N1)C#N)C,,,,,,
3219,1903220,CID 1903220,CCCC(=O)NNC(=O)C1=C(N(C2=CC=CC=C2C1=O)CC)O,,,,,,
3220,1903221,2-[(2R)-3-butoxy-2-hydroxypropyl]propanediamide,CCCCOC[C@@H](CC(C(=O)N)C(=O)N)O,,,,,,
3221,1903222,2-[(2S)-3-butoxy-2-hydroxypropyl]propanediamide,CCCCOC[C@H](CC(C(=O)N)C(=O)N)O,,,,,,
3222,1903223,"(4R,7S)-4,7-di(morpholin-4-ium-4-yl)-3-oxido-4,5,6,7-tetrahydro-2,1,3-benzoxadiazol-3-ium",C1C[C@H](C2=[N+](ON=C2[C@H]1[NH+]3CCOCC3)[O-])[NH+]4CCOCC4,,,,,,
3223,1903224,"(4R,7S)-4,7-dimorpholin-4-yl-3-oxido-4,5,6,7-tetrahydro-2,1,3-benzoxadiazol-3-ium",C1C[C@H](C2=[N+](ON=C2[C@H]1N3CCOCC3)[O-])N4CCOCC4,,,,,,
3224,1903225,"(4R,7R)-4,7-di(morpholin-4-ium-4-yl)-3-oxido-4,5,6,7-tetrahydro-2,1,3-benzoxadiazol-3-ium",C1C[C@H](C2=[N+](ON=C2[C@@H]1[NH+]3CCOCC3)[O-])[NH+]4CCOCC4,,,,,,
3225,1903226,"(4R,7R)-4,7-dimorpholin-4-yl-3-oxido-4,5,6,7-tetrahydro-2,1,3-benzoxadiazol-3-ium",C1C[C@H](C2=[N+](ON=C2[C@@H]1N3CCOCC3)[O-])N4CCOCC4,,,,,,
3226,1903227,"(4S,7S)-4,7-di(morpholin-4-ium-4-yl)-3-oxido-4,5,6,7-tetrahydro-2,1,3-benzoxadiazol-3-ium",C1C[C@@H](C2=[N+](ON=C2[C@H]1[NH+]3CCOCC3)[O-])[NH+]4CCOCC4,,,,,,
3227,1903228,"(4S,7S)-4,7-dimorpholin-4-yl-3-oxido-4,5,6,7-tetrahydro-2,1,3-benzoxadiazol-3-ium",C1C[C@@H](C2=[N+](ON=C2[C@H]1N3CCOCC3)[O-])N4CCOCC4,,,,,,
3228,1903229,"(4S,7R)-4,7-di(morpholin-4-ium-4-yl)-3-oxido-4,5,6,7-tetrahydro-2,1,3-benzoxadiazol-3-ium",C1C[C@@H](C2=[N+](ON=C2[C@@H]1[NH+]3CCOCC3)[O-])[NH+]4CCOCC4,,,,,,
3229,1903230,"(4S,7R)-4,7-dimorpholin-4-yl-3-oxido-4,5,6,7-tetrahydro-2,1,3-benzoxadiazol-3-ium",C1C[C@@H](C2=[N+](ON=C2[C@@H]1N3CCOCC3)[O-])N4CCOCC4,,,,,,
3230,1903231,"2-(2-aminophenyl)-1-(4-butylphenyl)-3-phenyl-2H-benzo[f]isoindole-4,9-dione",CCCCC1=CC=C(C=C1)C2=C3C(=C(N2C4=CC=CC=C4N)C5=CC=CC=C5)C(=O)C6=CC=CC=C6C3=O,,,,,,
3231,1903232,2-methyl-N-[(1R)-1-phenylethyl]-N'-[(1S)-1-phenylethyl]propanediamide,C[C@H](C1=CC=CC=C1)NC(=O)C(C)C(=O)N[C@@H](C)C2=CC=CC=C2,,,,,,
3232,1903233,"2-methyl-N,N'-bis[(1R)-1-phenylethyl]propanediamide",C[C@H](C1=CC=CC=C1)NC(=O)C(C)C(=O)N[C@H](C)C2=CC=CC=C2,,,,,,
3233,1903234,"2-methyl-N,N'-bis[(1S)-1-phenylethyl]propanediamide",C[C@@H](C1=CC=CC=C1)NC(=O)C(C)C(=O)N[C@@H](C)C2=CC=CC=C2,,,,,,
3234,1903235,"6-Hydroxy-5-(indol-3-ylidenemethyl)-1-prop-2-enylpyrimidine-2,4-dione",C=CCN1C(=C(C(=O)NC1=O)C=C2C=NC3=CC=CC=C32)O,,,,,,
3235,1903236,"6-(Benzylamino)-8-butyl-3,3-dimethyl-1,4-dihydropyrano[3,4-c]pyridin-7-ium-5-carbonitrile",CCCCC1=[NH+]C(=C(C2=C1COC(C2)(C)C)C#N)NCC3=CC=CC=C3,,,,,,
3236,1903237,"6-(benzylamino)-8-butyl-3,3-dimethyl-3,4-dihydro-1H-pyrano[3,4-c]pyridine-5-carbonitrile",CCCCC1=NC(=C(C2=C1COC(C2)(C)C)C#N)NCC3=CC=CC=C3,,,,,,
3237,1903238,3-(2-methyl-1H-indol-3-yl)propanenitrile,CC1=C(C2=CC=CC=C2N1)CCC#N,,,,,,
3238,1903239,Butyl 4-[[2-(furan-2-ylmethylamino)-2-oxoacetyl]amino]benzoate,CCCCOC(=O)C1=CC=C(C=C1)NC(=O)C(=O)NCC2=CC=CO2,,,,,,
3239,1903240,CID 1903240,CC1([C@H](N(C(=O)N1CC2=CC=C(C=C2)OC)C3=CC=CC=C3)N(C(=O)NC4=CC=CC=C4)[O-])C,,,,,,
3240,1903241,CID 1903241,CC1([C@@H](N(C(=O)N1CC2=CC=C(C=C2)OC)C3=CC=CC=C3)N(C(=O)NC4=CC=CC=C4)[O-])C,,,,,,
3241,1903242,"1-(4-propoxyphenyl)-N-(1,2,4-triazol-4-yl)methanimine",CCCOC1=CC=C(C=C1)C=NN2C=NN=C2,,,,,,
3242,1903243,"[(1R)-3,4-dihydro-1H-isochromen-1-yl]methyl-(3-morpholin-4-ium-4-ylpropyl)azanium",C1CO[C@H](C2=CC=CC=C21)C[NH2+]CCC[NH+]3CCOCC3,,,,,,
3243,1903244,"N-[[(1R)-3,4-dihydro-1H-isochromen-1-yl]methyl]-3-morpholin-4-ylpropan-1-amine",C1CO[C@H](C2=CC=CC=C21)CNCCCN3CCOCC3,,,,,,
3244,1903245,"[(1S)-3,4-dihydro-1H-isochromen-1-yl]methyl-(3-morpholin-4-ium-4-ylpropyl)azanium",C1CO[C@@H](C2=CC=CC=C21)C[NH2+]CCC[NH+]3CCOCC3,,,,,,
3245,1903246,"N-[[(1S)-3,4-dihydro-1H-isochromen-1-yl]methyl]-3-morpholin-4-ylpropan-1-amine",C1CO[C@@H](C2=CC=CC=C21)CNCCCN3CCOCC3,,,,,,
3246,1903247,CID 1903247,CCCCCCCCC[N+]1=C(NC2=C1C(=O)NC(=O)N2C)NC,,,,,,
3247,1903248,"[(2S,4S,5S)-2,5-dimethyl-1-[(E)-3-oxoprop-1-enyl]piperidin-4-yl] benzoate",C[C@H]1C[C@@H]([C@H](CN1/C=C/C=O)C)OC(=O)C2=CC=CC=C2,,,,,,
3248,1903249,N-benzyl-4-propoxybenzamide,CCCOC1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2,,,,,,
3249,1903250,"(4S,5R)-4-acetyl-3-amino-4-methyl-5-pentylcyclopent-2-ene-1,1,2-tricarbonitrile",CCCCC[C@H]1[C@](C(=C(C1(C#N)C#N)C#N)N)(C)C(=O)C,,,,,,
3250,1903251,"(4S,5S)-4-acetyl-3-amino-4-methyl-5-pentylcyclopent-2-ene-1,1,2-tricarbonitrile",CCCCC[C@@H]1[C@](C(=C(C1(C#N)C#N)C#N)N)(C)C(=O)C,,,,,,
3251,1903252,"(4R,5R)-4-acetyl-3-amino-4-methyl-5-pentylcyclopent-2-ene-1,1,2-tricarbonitrile",CCCCC[C@H]1[C@@](C(=C(C1(C#N)C#N)C#N)N)(C)C(=O)C,,,,,,
3252,1903253,"(4R,5S)-4-acetyl-3-amino-4-methyl-5-pentylcyclopent-2-ene-1,1,2-tricarbonitrile",CCCCC[C@@H]1[C@@](C(=C(C1(C#N)C#N)C#N)N)(C)C(=O)C,,,,,,
3253,1903254,CID 1903254,CN1C2=C(C(=O)N(C1=O)CC3=CC=CC=C3)[N+](=C(N2)OCC4=C[NH+]=CC=C4)C,,,,,,
3254,1903255,CID 1903255,CN1C2=C(C(=O)N(C1=O)CC3=CC=CC=C3)[N+](=C(N2)OCC4=CN=CC=C4)C,,,,,,
3255,1903256,"5-[(2-Hydroxyethyl)amino]-1,2,4-triazin-3-ol",C1=NNC(=O)N=C1NCCO,,,,,,
3256,1903257,"(5S,10bS)-2-(4-methoxyphenyl)-5-methyl-5-(4-nitrophenyl)-3,10b-dihydropyrazolo[1,5-c][1,3]benzoxazine",C[C@@]1(N2[C@@H](C=C(N2)C3=CC=C(C=C3)OC)C4=CC=CC=C4O1)C5=CC=C(C=C5)[N+](=O)[O-],,,,,,
3257,1903258,CID 1903258,CCCN1C(=O)N([C@H](C1(C)C)N(C(=O)NC2=CC=C(C=C2)C)[O-])C3=CC=C(C=C3)C,,,,,,
3258,1903259,CID 1903259,CCCN1C(=O)N([C@@H](C1(C)C)N(C(=O)NC2=CC=C(C=C2)C)[O-])C3=CC=C(C=C3)C,,,,,,
3259,1903260,"[(2S)-5-amino-3,3,4-tricyano-2-methyl-2H-pyrrol-1-yl]urea",C[C@H]1C(C(=C(N1NC(=O)N)N)C#N)(C#N)C#N,,,,,,
3260,1903261,"[(2R)-5-amino-3,3,4-tricyano-2-methyl-2H-pyrrol-1-yl]urea",C[C@@H]1C(C(=C(N1NC(=O)N)N)C#N)(C#N)C#N,,,,,,
3261,1903262,"2-(1,3-dioxoisoindol-2-yl)-N-[(2S,4R)-2-methyl-1,2,3,4-tetrahydroquinolin-4-yl]-N-phenylacetamide",C[C@H]1C[C@H](C2=CC=CC=C2N1)N(C3=CC=CC=C3)C(=O)CN4C(=O)C5=CC=CC=C5C4=O,,,,,,
3262,1903263,"2-(1,3-dioxoisoindol-2-yl)-N-[(2R,4R)-2-methyl-1,2,3,4-tetrahydroquinolin-4-yl]-N-phenylacetamide",C[C@@H]1C[C@H](C2=CC=CC=C2N1)N(C3=CC=CC=C3)C(=O)CN4C(=O)C5=CC=CC=C5C4=O,,,,,,
3263,1903264,"2-(1,3-dioxoisoindol-2-yl)-N-[(2S,4S)-2-methyl-1,2,3,4-tetrahydroquinolin-4-yl]-N-phenylacetamide",C[C@H]1C[C@@H](C2=CC=CC=C2N1)N(C3=CC=CC=C3)C(=O)CN4C(=O)C5=CC=CC=C5C4=O,,,,,,
3264,1903265,"2-(1,3-dioxoisoindol-2-yl)-N-[(2R,4S)-2-methyl-1,2,3,4-tetrahydroquinolin-4-yl]-N-phenylacetamide",C[C@@H]1C[C@@H](C2=CC=CC=C2N1)N(C3=CC=CC=C3)C(=O)CN4C(=O)C5=CC=CC=C5C4=O,,,,,,
3265,1903266,"3,3'-(2,2-dimethyl-4-oxotetrahydro-2H-pyran-3,3-diyl)dipropanenitrile",CC1(C(C(=O)CCO1)(CCC#N)CCC#N)C,,,,,,
3266,1903267,"(4E)-4-[2-oxo-5-(5,6,7,8-tetrahydronaphthalen-2-yl)-1H-pyrrol-3-ylidene]-4-(5,6,7,8-tetrahydronaphthalen-2-yl)butanoate",C1CCC2=C(C1)C=CC(=C2)C3=C/C(=C(/CCC(=O)[O-])\C4=CC5=C(CCCC5)C=C4)/C(=O)N3,,,,,,
